,EX_12dgr180_m,EX_26dap_M_m,EX_acgam_m,EX_acmana_m,EX_acnam_m,EX_adn_m,EX_ala_D_m,EX_ala_L_m,EX_amp_m,EX_amylopect900_m,EX_amylose300_m,EX_arabinan101_m,EX_arabinogal_m,EX_arg_L_m,EX_asn_L_m,EX_asp_L_m,EX_ca2_m,EX_cellul_m,EX_cgly_m,EX_cl_m,EX_co2_m,EX_cobalt2_m,EX_cu2_m,EX_cytd_m,EX_dad_2_m,EX_dcyt_m,EX_dextran40_m,EX_dgsn_m,EX_fe2_m,EX_fe3_m,EX_fol_m,EX_galmannan_m,EX_gam_m,EX_glcmannan_m,EX_gln_L_m,EX_glu_L_m,EX_glyc3p_m,EX_gsn_m,EX_gthox_m,EX_h2o_m,EX_h2s_m,EX_h_m,EX_his_L_m,EX_homogal_m,EX_ile_L_m,EX_indole_m,EX_k_m,EX_leu_L_m,EX_levan1000_m,EX_lichn_m,EX_lys_L_m,EX_met_L_m,EX_metsox_S_L_m,EX_mg2_m,EX_mn2_m,EX_mqn7_m,EX_nac_m,EX_nmn_m,EX_o2_m,EX_ocdcea_m,EX_orn_m,EX_pect_m,EX_phe_L_m,EX_pheme_m,EX_pi_m,EX_pnto_R_m,EX_pro_L_m,EX_ptrc_m,EX_pullulan1200_m,EX_pydam_m,EX_pydx_m,EX_pydxn_m,EX_rhamnogalurI_m,EX_sheme_m,EX_so4_m,EX_spmd_m,EX_starch1200_m,EX_thm_m,EX_thr_L_m,EX_trp_L_m,EX_tyr_L_m,EX_ura_m,EX_val_L_m,EX_xan_m,EX_xylan_m,EX_xyluglc_m,EX_zn2_m,EX_bglc_m,EX_gcald_m,EX_tsul_m,EX_cys_L_m,EX_so3_m,EX_2dmmq8_m,EX_fum_m,EX_q8_m,EX_12ppd_S_m,EX_13ppd_m,EX_2hyoxplac_m,EX_2mbut_m,EX_2obut_m,EX_3mop_m,EX_4abz_m,EX_4hbz_m,EX_4hoxpacd_m,EX_4hphac_m,EX_ac_m,EX_acac_m,EX_acald_m,EX_actn_R_m,EX_ade_m,EX_akg_m,EX_arab_D_m,EX_bhb_m,EX_btoh_m,EX_but_m,EX_chor_m,EX_cit_m,EX_csn_m,EX_ddca_m,EX_dhpppn_m,EX_diact_m,EX_etoh_m,EX_for_m,EX_fru_m,EX_gly_m,EX_glyc_m,EX_glyclt_m,EX_gua_m,EX_h2_m,EX_hdca_m,EX_hxan_m,EX_ins_m,EX_isobut_m,EX_isocapr_m,EX_isoval_m,EX_ispre_m,EX_lac_D_m,EX_lac_L_m,EX_mal_L_m,EX_meoh_m,EX_mnl_m,EX_mqn8_m,EX_ncam_m,EX_no2_m,EX_oaa_m,EX_ocdca_m,EX_oxa_m,EX_pac_m,EX_phppa_m,EX_phpyr_m,EX_ppa_m,EX_pppn_m,EX_pyr_m,EX_rbflvrd_m,EX_rib_D_m,EX_ribflv_m,EX_ser_L_m,EX_succ_m,EX_thymd_m,EX_ttdca_m,EX_uri_m,EX_xtsn_m,EX_2omfuc_m,EX_2omxyl_m,EX_3ddlhept_m,EX_acerA_m,EX_apio_D_m,EX_arabinoxyl_m,EX_inulin_m,EX_kdo_m,EX_lmn30_m,EX_rhamnogalurII_m,EX_strch1_m,EX_ch4_m,EX_fald_m,EX_malt_m,EX_glc_D_m,EX_kestopt_m,EX_lanost_m,EX_nh4_m,EX_inost_m,EX_urea_m,EX_arab_L_m,EX_ch4s_m,EX_alltn_m,EX_btd_RR_m,EX_glcn_m,EX_2ddglcn_m,EX_idon_L_m,EX_4abut_m,EX_xyl_D_m,EX_glutar_m,EX_malttr_m,EX_adocbl_m,EX_raffin_m,EX_cellb_m,EX_lcts_m,EX_melib_m,EX_sucr_m,EX_tre_m
ERR260230,0.0044831870103852365,1.0000000060290475,1.0000000018268262,0.9999999992714979,0.9999999968719672,0.9999999924940202,,,1.000000001527091,1.566189253811339e-05,4.701471298426612e-05,,2.2099175105474116e-05,0.14999999239427295,0.22499999350813268,,0.02369671530113372,2.821166045462102e-05,0.9999999987568209,0.023696732935110685,-3.984248993333739,0.023696719251273674,0.023696714364199616,0.7154215171598691,0.9999999961574774,1.0000000141082792,5.636680621212966e-06,0.999999996069831,0.03684074508731746,0.012453144954223436,0.02707095380011494,1.4055064937145955e-05,0.999999994842442,3.2881108499862624e-05,0.1799999979234118,,0.999999993159366,0.4750044091278432,0.004426686598791704,-102.7752626544687,,-77.31696827684347,0.1499999932764583,,0.1499999974142737,0.09802919435986457,0.02369671313464413,0.15000000030573216,1.4135886845247247e-05,,0.14999999810799763,0.17999999730103425,0.9999999953360312,0.023696707799347003,0.023696716208357057,0.00012639645867955088,-0.9526057401463789,0.9999999995585722,,,0.9999999948917058,3.3384348882761444e-05,0.9999999899721002,0.009022431985672501,0.7993628068572556,0.025203929574766356,0.17999999247796586,0.9999999972847835,1.172558730503893e-05,0.015085806756290274,0.008610552218667416,,1.4497164382025843e-05,0.00902243374756623,0.0236966948925763,0.009972685034694478,1.1759354694110692e-05,0.009972535025815672,,0.08182000468353326,0.8770333997684316,-0.9759801082080679,0.17999999710130823,-3.32357660626698,3.205772067044795e-05,1.3155599014589232e-05,0.023696707888531073,,,,,-1.3968005747535917,0.0006037537138669912,,,,,,,,,0.0028469299633212142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260245,0.008876792411058957,1.0000000002501792,1.0000000072418422,1.0000000000584754,1.0000000010091408,0.9999999428490743,,,0.9999999952410719,1.1000707820093268e-05,4.7035851537945204e-05,,,0.14999999387124227,0.22500000574800597,,0.026347280131732407,,1.0000000002130398,0.02634728289651492,-3.7773113928284263,0.026347300189092655,0.026347282369505405,0.9999999943678498,1.0000000152168678,1.0000000084150453,0.00010483534074738503,1.0000000004647698,0.026973526081728906,0.025721014565347894,0.03479077874424419,1.4107042017551938e-05,1.0000000000081168,,0.17999998060007089,0.17999994067470157,1.0000000064739614,0.9999999971613185,0.0048357023072925776,-130.3426807028135,,-79.18702317315567,0.1499999938805564,,0.1500000023333944,0.09460103504348646,0.026347273862516833,0.14999999241097411,1.3960024799426185e-05,,0.150000001951936,0.17999999971637134,0.9999999965669139,0.02634727269328721,0.026347281774229094,0.0007582607455511245,-0.9473094978969694,1.0000000001370113,-1.8584855894358505,,0.999999998861059,,0.5762642365910914,0.01159691427899003,0.7995749343432845,0.023842864585941297,0.18000000286464857,0.11091712251326145,1.1913624358185562e-05,0.005584603608989084,0.005185271885340029,0.01557667443606606,,0.01159691420200014,0.026347276950914846,0.011596914040865044,1.2084098498684749e-05,0.011596678419525998,0.22499999339082144,0.08181999649977399,0.4049114254041138,-1.364414654826317,0.18000000142775746,-3.983692647031817,,1.257854204783029e-05,0.02634728598510874,1.0000015359739737e-06,,-0.6390740194282732,0.0618399607975891,-0.2198815429691101,0.001002081965958752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321619,,1.0000000009364065,0.9999999998343625,0.9999999996021033,0.9999999998864464,,,,1.0000000000438394,1.5673105841993526e-05,4.7019405404595234e-05,0.00016627700081500108,2.1914805167644818e-05,0.15000000542854247,0.2250000002445238,,0.02375139022592392,2.8211709800009006e-05,0.9999999996180965,0.023751390308716834,-1.2118518492840002,0.023751392006307614,0.023751390217500657,,0.9757926667928045,0.3941502884299931,0.00017632289813623452,,0.026785694993877184,0.02071708567296918,0.06497243841636967,1.4105806087449021e-05,0.9737462032327451,3.288070501991567e-05,0.17999999998645316,,0.9999999953976086,,0.010408787542062911,-228.12733733876473,,-76.46752320245939,0.14999999815094386,0.00012823490457240092,0.14999999912774967,0.08937082551027258,0.023751388169077802,0.14999999965233526,1.410580732096223e-05,8.297550312045903e-05,0.14999999900258523,0.17999999945423464,0.6971320234097347,0.023751396281272704,0.023751390045691465,,-0.9524957317857843,1.0000000000076439,-4.383205576562876,,1.0000000019869957,3.338660762079609e-05,0.9999999966818917,0.02165748037356032,0.8000320286074187,0.006006974708951499,,1.000000000025508,1.1754905905703872e-05,0.003034217138413432,0.004983160731211865,0.01573386294775763,1.4492305126287936e-05,0.02165748036797157,0.023751389857003972,0.02165748036962607,1.1754904676277455e-05,0.021657479906763134,,0.08182000023152557,0.7067310023159621,,0.1330566492225214,-1.3262369533652885,3.205870558786797e-05,1.314620543599697e-05,0.02375138758447064,1.0000055205210577e-06,,-0.20326629693508816,,-0.8294140036900822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04331473233239443,,,,,,,,,,,,,,,,,,,,,-0.0005339748091267813,-0.0005339748091267813,-0.0005339748091267813,-0.00026698740456339065,-0.000800962213690172,0.0003066486060358261,0.00047019449381369334,-0.0005339748091267813,0.0004701944922728804,0.00026698740456339065,0.08386250102876557,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260177,0.0012126294718225784,0.9999999482656606,0.9993849069341388,0.9993851843817803,0.9995932313338207,0.9987585828332279,0.03596917319092249,0.035917189992442894,0.9999994643969657,,,,,0.15000048243942068,0.22500035191720333,0.03255369058429728,0.025522588596250236,,1.0000000000102236,0.02552345787940533,-2.9393234262840426,0.025521625708783646,0.025522546786171264,0.9984353139972496,0.9989663349379089,0.9987503097434851,,0.9987480250406159,0.025254535131742594,0.02579031796238443,0.03401495121311614,,0.9989719310260781,,0.1799999399845832,0.17788542429327725,0.9991636337645604,0.9984320603213053,0.004494436594888144,-120.56171698211804,-0.5146525305534899,-110.66615948223068,0.15000032181675335,,0.1493126005105454,0.03973260235702614,0.025522237095897866,0.14930439610552093,,,0.15000001062766835,0.17875724456722275,0.9984469042296139,0.02552371989689272,0.025522584354716955,0.0021855346735400213,-0.9498576311569168,1.0000001155042997,-3.4000105567607775,,1.0000001633227722,,0.4623124687740139,0.011343392858622061,0.7845053841845164,0.014908544296713316,0.17874770213491367,0.1497369884888736,,0.004101366865617099,0.0061755977638383655,0.013134712493784086,,0.01134339195839783,0.025523500105346545,0.011343427017001919,,0.011337978451604749,0.2217552280495794,0.08182019548224169,0.4886424701076934,-1.3952110294401745,0.17895437603118922,-3.956968609474241,,,0.025521409534102736,1.0000409142458004e-06,,-0.4465571004382994,0.005256151959810633,-0.03673370363604174,,-0.0010156549437436097,,-0.0006659616614289653,-0.002168123552550069,-0.003955457758431612,-0.0008831434366994745,-0.0007643758140524877,-0.0004479913622255095,,-0.006449028970896813,,-0.0013796623658140056,-0.002727971880607438,-0.0007761418264183757,-0.0012273523199922958,-0.0006136980338299711,0.001192926308871557,-0.0007404553365265194,-0.0006072509861023441,-0.0006852430795907527,-0.0005102744283093999,-0.0006257244642449145,-0.00041668110763234506,-0.0006787296862862535,0.0009938631666519342,-0.0001832034708707259,,-0.004692807846609363,-0.0010215749207054259,-0.0060522907829103825,-0.0005053218297413775,0.0019146440465605222,-0.0008678068764613627,,0.0009891302725664433,-0.0061241297803268134,-0.00014087417267022508,-0.005985354097262318,-0.0005502380363613078,-0.005385791158125798,-0.0023854443113960535,-0.0018031779206263748,-0.005141384227872409,-0.0010185602054390425,-0.001018073339444342,-0.0010114518442388143,-0.0020727148509657738,-0.0004671166533884787,-6.709502935582334e-05,0.0009941509661618314,0.0007274267072291141,-0.0011426262741913373,-0.00012590314537352853,,-0.0016879861668998436,-0.0015021448009211794,-0.0011121267139234219,-0.0008923693284903778,-0.0015623523583221523,-0.001222763935472701,-0.0003833002071078617,-0.000606960938236592,-0.0004251257676386178,0.0052283447359018865,-0.0008917458497378451,-0.0006522712945395275,-0.0001609649332582925,-0.0006053849072401165,-0.006087944534362314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260150,0.007348601443551336,0.9999997119304244,1.0000000237640025,1.000000006031244,0.9999999948440095,0.9999999073719656,0.06067723696170328,0.0605558219248403,1.0000000298238425,1.499562366273156e-05,4.685238023643395e-05,0.00016625920486488827,2.248652271081576e-05,0.15000025436122233,0.2250003375182608,0.05043947575638716,0.02792377437467118,2.8157658370123526e-05,0.9999999999996395,0.027922981383713474,-5.662283628732224,0.02792366614792331,0.027923540647444664,1.00000002060505,0.9999998793139263,0.9999990404416996,0.00017636213708759334,0.9999999750359707,0.028910433365522712,0.02693785515188003,0.027038882977068614,1.4254504746434698e-05,0.9999999256143047,3.245768519376313e-05,0.17999990879031316,0.18000015429223326,1.000000144933875,1.0000000252626702,0.0028551530749577015,-94.47126678493296,-0.6749433712459084,-24.985332340494427,0.14999981866691986,0.0001283024921390375,0.1499999654411496,0.10155273417137044,0.027923800139411484,0.1500000549878109,1.382052308279482e-05,8.303184394514453e-05,0.15000014480828722,0.17999986688736694,1.000000003708305,0.027923029881739017,0.027923569631916167,0.0028069675725923083,-0.9441971471858508,0.9999999743083298,-0.11532628284764442,,1.0000001971468877,3.330439851780888e-05,0.9999999995598702,0.009012313736308683,0.7965197016839908,0.037150334300479315,0.17999986650925617,0.5033231185113434,9.99693180262942e-06,0.005394216301034788,0.005959843246081205,0.016570663122698975,1.3648891044202565e-05,0.009012342511282315,0.027920577831421597,0.009012887736361708,1.177684880321987e-05,0.009012092055769283,0.225000006621032,0.08182020898779896,0.47014781383575927,-1.301744665459775,0.1800001045313485,-3.8775220053821493,3.166095342571366e-05,1.3342134725647051e-05,0.027923790707495358,1.0000000227581299e-06,,-0.3557680733782751,,,,,,,,,,,,1.6467392122010987e-06,,,,,,,,,,,,,,,,,,,,1.994908426894426e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260143,0.11865514788667723,0.9999999883217635,0.9999999950991322,1.000000000022163,1.0000000001814735,0.9999999872156696,,,0.9999999691557945,1.5724367707400973e-05,4.7169371722900706e-05,0.00016627510919549763,2.1937092786935308e-05,0.15000005676264663,0.22500001950769713,,0.022407257833565494,2.8213194385407756e-05,0.9999999929415412,0.02240734742528391,-3.469047295718754,0.022407281387640476,0.022407260539213148,0.12048414691525601,1.0000000119197083,0.999999960917621,0.00017631867931983952,1.000000019938093,0.02285917225630156,0.02195530965931866,0.0668631574753193,1.409006544209091e-05,0.9999999948159516,3.287957479952449e-05,0.18000000160570204,,0.9999999908965808,0.1160193654701662,0.0018471838018659442,-218.08009776537872,,-77.84084539286059,0.14999997693368647,0.00012823458957992475,0.15000001983761418,0.09554009220462786,0.022407205712042376,0.15000000323667023,1.4104412641188496e-05,8.297533497929456e-05,0.14999999462300054,0.17999998926936597,1.0000000010950318,0.022407391338387123,0.02240725171986331,0.031998044120553334,-0.9552053267783277,1.0000000146176757,-1.920691633528371,,0.999999991446998,3.337665105207628e-05,0.5751885417904933,0.02228791760516561,0.8038065290055436,0.037654789815749455,0.1799999973330904,0.19535627509176082,1.2035863733847812e-05,0.0029318791470495983,0.004736544859768593,0.014738961331718458,1.4490147746457325e-05,0.022287914539642656,0.022407134790420273,0.02228791961150028,1.1630712675358949e-05,0.022288368278061424,,0.08181997483941773,0.3902469151678888,-0.7199848500679502,0.17999999001932518,-3.4249537670442325,3.170222471996044e-05,1.3230537465165839e-05,0.02240731662502002,,,-0.6266974604401349,,-0.23396652396455256,0.005072815962459768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03828040354441305,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260132,0.00022278503046932298,0.9999999996110448,0.9999999997346463,0.999999999896227,0.9999999999443113,,,,0.9999999991684293,1.5675424313963836e-05,4.7021888185543365e-05,0.00016627837837892553,2.190427464376289e-05,0.15000000150433032,0.22499999994370712,,0.017023441107850326,2.8211961801300487e-05,1.0000000000244047,0.017023439306461354,-3.98970379819412,0.017023442264865976,0.01702344096217355,,0.44743465463109855,0.3666648772525075,0.0001763228915904904,,0.020233942938575784,0.013812921938405139,0.036410361850620895,1.4218201362827776e-05,0.05037699129952314,3.2881702665449595e-05,0.17999999968648533,,0.6654421295469283,,0.0054186480527893335,-128.31635906482413,,-107.09584770006867,0.15000000005767836,0.00012823488613634382,0.149999999990342,0.04100854254574244,0.017023439242864712,0.1499999998984017,1.4105689223737955e-05,8.297536348409123e-05,0.150000000088167,0.06119674213366144,0.026268000485381023,0.01702343599324582,0.01702344089659224,0.00010121735139342392,-0.9659559711715352,0.9999999999263728,-2.0515676377722754,,0.9999999999669063,3.3384944697392956e-05,0.45810042734768086,0.012136760623139618,,0.002659168838501473,,0.17474896239060897,1.1783070264624001e-05,0.0025981690291013394,0.0033513156510937706,0.011073430578692173,1.4490895331413082e-05,0.012136760649304135,0.017023438622370813,0.012136772999861132,1.1773806199746133e-05,0.012136410164286564,,0.08182000008732163,0.28018036859137885,,0.02132023661442109,-0.8660341899721272,3.2064768592973476e-05,1.3148721014936995e-05,0.017023439478790106,1.1082032853557883e-06,,-0.25658514513600716,,-0.0868832822820878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024171860365425585,,,,,,,,,,,,,,,,,,,,,-0.0005339748385237245,-0.0005339748385237245,-0.0005339748385237245,-0.00026698741926186226,-0.0008009622577855866,0.0003066483051227195,0.0004701901170289757,-0.0005339748385237245,0.00047019449265916645,0.00026698757661116794,0.07850144669214806,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260142,0.018668103615258152,0.9999999987694497,0.9996336822146805,0.9996336706618242,0.9998165645855882,0.9401370507636828,0.0005515526438114378,0.000551591346986952,0.9999999979162831,,,,,0.15000000920146586,0.22500000039978757,0.00108138143282044,0.02478808625824649,,1.0000000015967236,0.02478808767924587,-0.0011138507383301743,0.024788088870434016,0.024788085697222184,0.8794001154083594,0.957154271866951,0.929662776840428,,0.9244370252025762,0.02151841669119842,0.02805769403256757,0.030595319113870794,,0.9989112692228825,,0.1800000007394494,0.06366891485170702,0.9998518689854047,0.8579462237620606,0.00012369485370860607,-98.01517855798708,-0.19405520422706218,-83.43423293630185,0.15000000432882513,,0.1489271604157233,0.04821417398258222,0.024788096883884902,0.14891191935123066,,,0.15000000276111297,0.1358461224193226,0.9437949786537824,0.024788085911333847,0.024788085891163106,0.007130509452963287,-0.9506464833888918,0.999999999918544,-5.152847353406433,,0.9999999977060727,,0.2300548644584283,0.010198424524629214,0.7994836330253616,0.007374389404216339,0.11901658516284258,0.9999999983408063,,0.01855373996644872,0.0026406455262979367,0.002678879028060272,,0.010198424535125178,0.024788087230259163,0.01019842444624468,,0.01019821766115821,0.0011007408555016908,0.08181999926524794,0.7312618610957685,-1.0955764518095374,0.1325997545583493,-3.4753362759423734,,,0.02478808856169085,1.00000012600701e-06,,-0.5086742345836732,0.0005508833579467988,-0.10420012191214045,,-0.00027676794921474866,,-0.0003518608756265633,-0.001080310564080588,-0.0010980178486505268,-0.0004327305967740082,-0.0002757267344852648,-0.00018337975660939908,,-0.0005217075205853976,,-0.00027205205867972466,-0.0005511984883334806,-0.00027563089302116983,-0.0005491628150440242,-0.00027459442463632217,0.00022098043851770914,-0.00022127535804696702,-0.00022043714381825348,-0.00027513019205174793,-0.00027340328244158246,-0.00027383580001005825,-0.00012786141207233998,-0.0001845026300938155,0.00022059927535387987,-9.128730483580377e-05,,-0.0019247425749035429,-0.0005467854132854555,-0.0011060238863731726,-0.00018368000039323384,0.0003667059760304683,-0.00036644003842778824,,0.00022058946773291697,-0.12694487178896097,-6.838713959700085e-05,-0.10592419601200222,-0.0002200227120475462,-0.002742308363744249,-0.002090034705567412,-0.001307019157325855,-0.002364642995775037,-0.0003675873368280194,-0.0003675953553453782,-0.000276754024695295,-0.0010945634478901033,-0.0001834480305472616,-2.477956600927146e-05,0.0002207084893490377,0.0002226511217302952,-0.0002735347133175252,-6.0770659292834325e-05,,-0.0002740775907676962,-0.0004290927269472356,-0.00021986976153259252,-0.00036586343619129935,-0.00043538628947569196,-0.0003686506473964679,-0.00011356652080310448,-0.00022043358001813774,-0.00010995372791171171,0.0005496927490397794,-0.0002759400203957568,-0.00021528606951763394,-7.8168644556794e-05,-0.00022039261926781284,-0.0024021152767224286,,,,,,,,,,,,,,,,,,,-0.0001143317035646363,,,,,,,,,,,,,,,,,,,
ERR260181,0.003507891378146713,0.9999999994216993,0.9984197332885626,0.9984201903745901,0.9989860342403027,0.9966405135659303,0.01577952647788255,0.01578365371563488,1.0000000031105205,,,,,0.14999999591852853,0.22499999851182684,0.01461527796696745,0.02976059185469733,,1.000000002638714,0.02976059470072376,-2.136897948645515,0.029760595402902646,0.029760591190139657,0.9955875340678685,0.9972166778620105,0.9964877823576497,,0.9964926782636899,0.02824037626498404,0.03128080653035322,0.02207208118398757,,0.9972721077274775,,0.17999999978753858,0.17322861154772687,0.9917569357971538,0.9955005015826036,0.0023144651927402594,-83.61807600870424,-0.007573548007528718,-24.7817255979238,0.1499999866710595,,0.14814360066634208,0.0027374104453692628,0.029760612673847633,0.1480675530199923,,,0.1499999958973777,0.17760450974020167,0.9971610164993663,0.029760562959947966,0.02976059071416125,0.0013398949153940925,-0.9426565564877896,0.9999999999295321,-2.6157589851246237,,0.9999999892938899,,0.36456196107497335,0.007357352037994948,0.8080857529631437,0.03327305247913464,0.17645942708468748,0.371737816259022,,0.006730212453181712,0.008102212336130832,0.012483365468870718,,0.007357351874835073,0.02976057249556553,0.007357351653947391,,0.007357351639431678,0.21233766915109858,0.08181999378201826,0.5678948614620392,-1.2873914284607102,0.17703814345481683,-3.823983705921384,,,0.029760610510726503,,,-1.0280190830266716,0.7167703197239977,-0.04510376860773055,,-0.002464745294924449,,-0.0013472779403521107,-0.004926026345116386,-0.009659821436130187,-0.001952547470639184,-0.0018782104685625258,-0.0011133318023677145,,-0.022254609524999715,,-0.0023612267985661096,-0.00459192174937789,-0.001967605603096112,-0.0030144986099204345,-0.0015010882828010684,0.002580310405666618,-0.0018462698357733847,-0.0014536813713244294,-0.0016963584315379948,-0.001243182010075266,-0.0021534452064292386,-0.0011196921608536729,-0.001652261540596842,0.0021809617536081866,-0.00044482927613378174,,-0.011177313527140652,-0.0025140100842571123,-0.01624869783320702,-0.001215620043742356,0.003758082004045193,-0.002094623524818136,,0.0021376180745628012,-0.01576676765419658,-0.00033196436575788136,-0.014037919731929043,-0.001314185071679276,-0.01615504000670998,-0.007320633738730494,-0.004980970167877998,-0.011862534767426164,-0.0024896225950941098,-0.0024893855574998347,-0.0024637731717390855,-0.005113239539501745,-0.0011241679236294272,-0.0014360178687269462,0.0021776831153195886,0.0035830549963627003,-0.0027067977073360226,-0.00029318198640890096,,-0.004127260218850903,-0.0026509319602822956,-0.0021172415958772887,-0.003920808064288177,-0.0030326468698509976,-0.002989791500105393,-0.0036286258505233704,-0.0014568499803576248,-0.00525732037372931,0.007712583611857436,-0.002160399460231016,-0.00938525047010686,-0.0003788679303353348,-0.0014454382499607522,-0.010901525274656767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260154,0.00019598545442038953,1.000000000023214,0.9999999998547094,0.9999999998003571,0.9999999998128015,0.9815049824576171,,,0.9999999998135571,1.5731155852686106e-05,4.7030009138436185e-05,,2.1875049895249336e-05,0.14999999998879038,0.2249999999535334,,0.024302946098013187,2.821361729932225e-05,1.0000000000864133,0.0243029461836054,,0.02430294538962752,0.024302946117534915,0.9796656821089191,0.982339135819042,0.9804416359424444,,0.9796302948733154,0.0217487809502243,0.02685710549342537,0.032127644617449214,1.408821424492332e-05,0.9999999994685014,3.2880785244022695e-05,0.1800000001049138,0.15733652901979225,0.9999999999579612,0.978597578739489,0.0029570802168978074,-92.3741040328817,-1.2135690396085397,-95.38143787654326,0.15000000008970407,,0.14999999930722688,0.10037924108585967,0.024302946508790536,0.14999999932914745,1.4100111903748875e-05,8.297547212570729e-05,0.15000000001228767,0.16208420014483957,0.9816491305732601,0.024302945966522924,0.024302946124093852,9.903653296367817e-05,-0.951396421609156,0.9999999998993118,-7.3559756940594845,2.7131760489804212e-06,1.0000000000286253,3.339015509552187e-05,0.34242926874457147,0.01070922049652531,0.7999862849843257,0.00619638656756231,0.16103314908611002,1.0000000000877376,1.1766339875767586e-05,0.009594542507424446,0.007267353516550458,0.007440239542134577,1.4485599717456723e-05,0.010709214016596219,0.024302945840983636,0.010709222557395077,1.1723371992689018e-05,0.010708642672107737,,0.08182000001575004,0.6833758993635103,-1.229060149464434,0.16237482992874155,-3.6243301183580976,3.202023979695889e-05,1.3145405707129503e-05,0.02430294641592472,1.0163568326954175e-06,,-0.057772828251679106,,-0.026948180901127158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22588525756552183,,-0.17451346354846253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR260139,0.0016318632696165477,1.0000000007471503,0.9999999979523231,0.9999999997780492,0.9999999998135956,1.0000000090372168,0.06568516782589785,0.0666774953958088,1.0000000065603063,1.5731219768557684e-05,,,2.194664247393186e-05,0.14999998999604713,0.22499999957807787,0.05287701287421126,0.024674570404182517,,1.0000000000342026,0.024674560505159135,-4.102103216683036,0.02467458201516172,0.024674571776290448,1.0000000005854552,0.9999999916212665,1.0000000080486002,,0.9999999986443319,0.027923385658880515,0.021432974754074973,0.033619973110437386,1.3913480662431854e-05,0.9999999991852938,,0.17999999646199644,0.179999997735227,0.9999999982091228,0.9999999994475433,0.0036766121037511467,-122.37619372228585,,-55.44891753683697,0.1500000032101662,,0.14999999898650737,0.09613201356354258,0.02467457061698037,0.1500000003345776,1.4105803479786554e-05,,0.1500000018078284,0.17999999896034005,1.0000000000213742,0.02467455920584582,0.02467457106833717,0.0006561139831825872,-0.9506809697452094,1.0000000002573548,-1.9385267272356344,,0.9999999991442925,,0.5796252272414407,0.011213887317843974,0.799033188510352,0.005698532248281593,0.1800000022061491,0.10235884040502183,1.1666791831974494e-05,0.011217746936968512,0.0026739189841843026,0.010772869249831979,1.4492168217276838e-05,0.01120660619013553,0.024674569554033597,0.01121389131964032,1.1526825068376404e-05,0.011213647702918224,0.22499999086968403,0.08182000335634526,0.4142869278501105,-1.369423991474603,0.17999999981954376,-3.9331258972093526,,1.2745190783460357e-05,0.024674543437328594,1.0000106294857586e-06,,-0.8596477282062307,0.5288988759037652,-0.2323431134057437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
